DateTime,AddedIPs,RemovedIPs
1639431725,16,0
1639432324,3,5
1639433524,8,1
1639434724,8,7
1639436524,13,6
1639437724,3,4
1639438324,11,0
1639438925,2,2
1639440124,5,0
1639440725,3,9
1639441925,7,0
1639442525,0,3
1639443124,2,0
1639444325,4,8
1639445524,15,6
1639446125,3,0
1639446725,11,11
1639447325,5,0
1639448524,16,12
1639449125,4,0
1639449725,6,0
1639451525,6,6
1639452124,2,1
1639453324,1,9
1639453924,2,0
1639454524,3,3
1639455724,6,4
1639456925,6,3
1639457525,3,0
1639458124,6,9
1639458724,1,0
1639459925,0,1
1639460525,2,6
1639461124,6,4
1639461724,3,1
1639462925,7,11
1639463525,4,4
1639464724,0,11
1639465325,1,0
1639465924,2,2
1639467125,2,0
1639467725,0,3
1639468323,6,0
1639468924,3,5
1639470124,5,1
1639471324,11,2
1639472524,5,2
1639473724,2,0
1639474324,1,0
1639475524,6,3
1639476124,1,1
1639477324,5,2
1639477924,3,3
1639478525,8,8
1639479724,1,3
1639480923,5,12
1639482124,0,2
1639483324,1,1
1639483924,1,6
1639485124,2,7
1639485725,1,0
1639486324,4,0
1639487525,1,2
1639488124,2,0
1639488724,1,10
1639489325,2,1
1639491724,4,0
1639492324,7,0
1639494124,3,2
1639495325,2,4
1639495924,0,6
1639496525,0,1
1639497124,0,7
1639497724,51,4
1639498923,10,48
1639499524,0,10
1639500125,0,11
1639501324,2,3
1639502524,2,1
1639503124,5,3
1639503725,5,0
1639504324,0,6
1639504924,2,0
1639506124,4,6
1639506724,1,2
1639507325,3,0
1639507924,2,0
1639509126,2,5
1639509725,7,2
1639510925,3,5
1639511524,10,1
1639512124,7,0
1639513325,6,6
1639513925,2,8
1639515124,4,4
1639516325,5,12
1639518125,9,9
1639519324,7,5
1639519926,6,4
1639521725,4,9
1639522324,1,8
1639523525,7,2
1639524124,3,8
1639524724,0,3
1639525325,4,0
1639525924,1,6
1639527125,2,5
1639528325,0,6
1639529524,8,6
1639530124,0,3
1639531325,7,11
1639531925,7,1
1639532525,3,0
1639533724,11,27
1639534324,3,0
1639535524,4,13
1639536725,2,0
1639537325,2,6
1639538525,5,0
1639539125,4,0
1639539725,2,0
1639540324,0,6
1639540924,4,10
1639542124,3,8
1639542725,1,0
1639543925,1,3
1639544525,3,3
1639545725,3,0
1639546325,2,9
1639547524,14,1
1639548124,10,0
1639548725,6,8
1639549324,9,1
1639549924,4,7
1639551125,8,1
1639553524,1,1
1639554724,3,7
1639555324,4,0
1639555925,0,7
1639557125,3,10
1639557725,1,0
1639558324,1,9
1639558924,3,8
1639559525,2,0
1639560724,4,2
1639561325,4,0
1639561924,0,10
1639562524,35,7
1639563125,7,0
1639563724,5,2
1639564325,2,0
1639564925,19,5
1639565524,2,4
1639566725,0,11
